City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
309,doctor arroyo,23.6667,-100.1833,289.74,80,100,4.49,MX,1699818745
310,hun,29.1268,15.9477,294.07,52,0,3.73,LY,1699818746
311,cidreira,-30.1811,-50.2056,292.86,96,100,4.35,BR,1699818746
312,callao,-12.0667,-77.15,296.31,68,40,4.63,PE,1699818332
313,senador jose porfirio,-2.5908,-51.9542,306.96,45,88,0.2,BR,1699818746
314,san jose del guaviare,2.5729,-72.6459,303.46,66,32,1.2,CO,1699818747
315,nova sintra,14.8667,-24.7167,296.61,68,29,6.37,CV,1699818279
316,ajaokuta,7.5623,6.655,301.26,63,1,1.92,NG,1699818747
317,anadyr,64.75,177.4833,272.43,92,20,7.0,RU,1699818343
318,daru,-9.0763,143.2092,297.8,81,50,3.69,PG,1699818358
319,brigantine,39.4101,-74.3646,284.27,62,20,3.09,US,1699818668
320,mejit,10.2753,170.8646,301.14,81,74,8.21,MH,1699818748
321,mogocha,53.7333,119.7667,262.2,68,0,1.33,RU,1699818748
322,la toma,-33.0526,-65.6238,288.78,28,0,8.06,AR,1699818748
323,medicine hat,50.0501,-110.6683,284.11,33,20,7.2,CA,1699818749
324,kalajoki,64.25,23.95,272.54,79,100,5.05,FI,1699818749
325,sergeyevka,53.88,67.4158,276.3,93,100,2.48,KZ,1699818749
326,neufchatel-en-bray,49.7332,1.4396,285.46,95,100,6.72,FR,1699818750
327,kamen'-na-obi,53.7884,81.3423,278.02,94,100,5.67,RU,1699818750
328,glace bay,46.1969,-59.957,276.92,74,75,7.2,CA,1699818750
329,hasaki,35.7333,140.8333,280.53,85,88,10.78,JP,1699818358
330,kyshtovka,56.555,76.6271,272.78,77,100,4.02,RU,1699818604
331,puerto armuelles,8.2833,-82.8667,304.14,84,100,3.13,PA,1699818303
332,singera,46.9131,28.9775,279.54,81,0,2.06,MD,1699818751
333,brindisi,40.5833,17.6667,288.7,91,89,3.33,IT,1699818751
334,forres,57.6113,-3.6108,277.13,94,20,4.63,GB,1699818751
335,lospalos,-8.5186,127.0025,294.36,93,8,0.93,TL,1699818752
336,geraldton,-28.7667,114.6,291.38,77,0,3.09,AU,1699818582
337,mugia,43.1041,-9.2179,292.68,96,74,11.06,ES,1699818752
338,carnarvon,-24.8667,113.6333,293.61,84,19,2.99,AU,1699818752
339,carloforte,39.145,8.3058,292.65,72,25,9.41,IT,1699818753
340,san luis de la loma,17.2706,-100.8939,303.71,66,51,2.99,MX,1699818753
341,amlapura,-8.45,115.6167,298.3,89,30,2.31,ID,1699818753
342,carhaix-plouguer,48.2759,-3.5733,285.24,98,100,3.12,FR,1699818753
343,hammerfest,70.6634,23.6821,267.4,73,0,2.06,NO,1699818605
344,crane,31.3974,-102.3501,288.81,66,100,4.88,US,1699818754
345,gulf shores,30.246,-87.7008,295.18,84,100,2.57,US,1699818754
346,millerovo,48.9226,40.3967,283.13,67,35,8.97,RU,1699818755
347,flin flon,54.7682,-101.865,273.06,100,100,2.06,CA,1699818755
348,port saint john's,-31.6229,29.5448,291.65,68,74,4.75,ZA,1699818755
349,haiku-pauwela,20.9219,-156.3051,299.91,63,20,10.8,US,1699818756
350,umm kaddadah,13.6017,26.6876,304.04,26,97,3.42,SD,1699818756
351,tura,25.5198,90.2201,291.32,86,0,1.83,IN,1699818420
352,nuku'alofa,-21.1333,-175.2,294.34,94,100,4.63,TO,1699818757
353,aripuana,-9.1667,-60.6333,308.35,39,78,1.16,BR,1699818758
354,hirara,24.8,125.2833,295.07,88,75,8.75,JP,1699818758
355,chui,-33.6971,-53.4616,289.79,83,100,0.75,UY,1699818758
356,makoua,0.0069,15.6333,295.86,99,100,1.29,CG,1699818686
357,linevo,54.4589,83.3764,275.47,96,100,5.31,RU,1699818759
358,bovril,-31.3431,-59.4451,295.88,95,100,4.0,AR,1699818759
359,san antonio de pale,-1.4014,5.6325,299.56,84,100,5.47,GQ,1699818760
360,cockburn town,21.4612,-71.1419,301.39,77,0,8.46,TC,1699818760
361,alice springs,-23.7,133.8833,295.9,68,59,3.6,AU,1699818760
362,waltham,42.3765,-71.2356,280.14,54,20,4.63,US,1699818760
363,romankivtsi,48.4847,27.2138,279.48,72,100,5.86,UA,1699818761
364,robertsport,6.7533,-11.3686,300.43,83,90,3.76,LR,1699818761
365,bathsheba,13.2167,-59.5167,301.49,78,40,9.77,BB,1699818761
366,las khorey,11.1595,48.1967,300.86,77,23,3.5,SO,1699818761
367,al jawf,29.5,38.75,296.83,29,20,4.84,SA,1699818762
368,benghazi,32.1167,20.0667,295.35,67,25,4.21,LY,1699818762
369,zhosaly,45.4878,64.0781,278.02,73,24,3.73,KZ,1699818590
370,greymouth,-42.4667,171.2,287.82,76,85,3.26,NZ,1699818762
371,zeya,53.75,127.2667,269.53,42,11,4.22,RU,1699818763
372,waingapu,-9.6567,120.2641,299.76,82,100,1.45,ID,1699818763
373,namibe,-15.1961,12.1522,295.11,76,100,1.63,AO,1699818464
374,floro,61.5996,5.0328,278.69,70,0,4.12,NO,1699818299
375,makinsk,52.6292,70.4169,276.48,93,100,4.4,KZ,1699818764
376,hithadhoo,-0.6,73.0833,300.29,81,81,2.44,MV,1699818593
377,flying fish cove,-10.4217,105.6791,297.97,88,100,4.63,CX,1699818765
378,trevelin,-43.0858,-71.4639,282.86,48,40,5.18,AR,1699818765
379,paphos,34.7667,32.4167,293.03,73,49,2.57,CY,1699818608
380,saveh,35.0213,50.3566,289.15,41,79,0.09,IR,1699818765
381,tazovsky,67.4667,78.7,268.21,95,100,5.98,RU,1699818487
382,tadine,-21.55,167.8833,295.23,67,95,8.57,NC,1699818766
383,leninskoye,41.7589,69.3864,278.05,56,0,2.22,KZ,1699818766
384,garachico,28.7781,-17.7646,294.21,73,40,3.6,ES,1699818766
385,ritchie,-29.038,24.6028,293.71,23,0,3.87,ZA,1699818767
386,humaita,-7.5061,-63.0208,302.7,63,78,3.16,BR,1699818767
387,santa marta de ortigueira,43.6833,-7.85,292.18,77,90,2.68,ES,1699818768
388,nguigmi,14.2495,13.1092,301.13,20,3,5.19,NE,1699818768
389,buchloe,48.0333,10.7333,279.41,89,100,1.03,DE,1699818768
390,dali,25.7,100.1833,283.65,86,0,1.06,CN,1699818768
391,changji,44.0167,87.3167,275.59,87,40,0.0,CN,1699818769
392,dauphin,51.1494,-100.0502,277.23,75,0,8.75,CA,1699818617
393,sylvan lake,52.3168,-114.0853,279.46,45,0,4.12,CA,1699818769
394,brak,27.5496,14.2714,295.59,31,0,3.05,LY,1699818769
395,puente nacional,5.8774,-73.6781,295.93,88,93,0.63,CO,1699818770
396,uyar,55.81,94.3153,265.96,86,100,2.01,RU,1699818770
397,fortuna,40.5982,-124.1573,289.22,81,0,0.45,US,1699818345
398,bundibugyo,0.7414,30.0417,293.34,93,90,1.47,UG,1699818770
399,ushtobe,45.2514,77.9838,278.06,81,99,5.59,KZ,1699818771
400,guajara mirim,-10.7828,-65.3394,308.24,49,75,3.6,BR,1699818678
401,derzhavinsk,51.1,66.3167,277.09,93,59,3.58,KZ,1699818771
402,london,51.5085,-0.1257,283.03,93,75,1.79,GB,1699818574
403,azuaga,38.2667,-5.6833,289.24,85,0,1.35,ES,1699818771
404,mogadishu,2.0371,45.3438,300.22,81,71,3.53,SO,1699818772
405,pacific grove,36.6177,-121.9166,296.16,64,0,3.58,US,1699818772
406,finspang,58.7058,15.7674,275.43,91,100,2.56,SE,1699818772
407,santa rosalia,27.3167,-112.2833,296.8,43,0,3.16,MX,1699818683
408,dolores,-36.3132,-57.6792,296.09,27,79,5.5,AR,1699818772
409,midvagur,62.0511,-7.1939,278.61,81,100,5.14,FO,1699818773
410,anaconda,46.1285,-112.9423,282.7,34,100,2.02,US,1699818773
411,port augusta,-32.5,137.7667,288.54,47,100,3.81,AU,1699818448
412,lerwick,60.1545,-1.1494,281.15,79,17,5.3,GB,1699818773
413,punta alta,-38.8759,-62.0736,293.75,21,1,4.79,AR,1699818774
414,komsomol'skiy,43.9783,46.6985,284.91,91,12,2.95,RU,1699818774
415,yen bai,21.7,104.8667,294.33,94,100,1.58,VN,1699818774
416,ceelbuur,4.685,46.6176,300.03,77,61,4.63,SO,1699818774
417,uzgen,40.7699,73.3007,278.31,59,34,0.99,KG,1699818775
418,aras-asan,8.8908,126.3033,298.76,88,28,2.39,PH,1699818775
419,veshenskaya,49.6303,41.7334,283.77,89,94,10.28,RU,1699818775
420,kitimat,54.0524,-128.6534,276.36,64,100,1.79,CA,1699818776
421,eraan,9.0629,117.7016,298.82,85,20,1.5,PH,1699818776
422,gloversville,43.0528,-74.3438,278.0,73,6,1.5,US,1699818776
423,pundong,-7.9522,110.3486,298.13,89,60,1.57,ID,1699818777
424,nueva gerona,21.8833,-82.8,301.99,57,100,3.52,CU,1699818777
425,tchintabaraden,15.8969,5.7985,300.86,13,0,4.48,NE,1699818777
426,aleksandrovsk-sakhalinskiy,50.8975,142.1561,266.24,81,100,6.33,RU,1699818777
427,thal,35.4791,72.2439,278.44,56,6,3.07,PK,1699818778
428,tolanaro,-25.0319,46.9987,295.19,78,0,8.23,MG,1699818778
429,ishigaki,24.3448,124.1572,294.22,83,75,7.72,JP,1699818778
430,tucuma,-0.1833,-50.05,303.96,53,7,4.86,BR,1699818778
431,myitkyina,25.3833,97.4,290.31,74,0,0.99,MM,1699818524
432,vanimo,-2.6741,141.3028,298.34,90,97,2.04,PG,1699818779
433,belyy yar,53.6039,91.3903,262.09,92,100,1.0,RU,1699818780
434,mayya,61.7333,130.2811,258.77,93,98,3.72,RU,1699818780
435,chos malal,-37.3781,-70.2709,290.22,25,1,7.47,AR,1699818781
436,khanbari,27.3747,87.2039,287.72,69,1,1.99,NP,1699818781
437,molde,62.7375,7.1591,274.1,80,0,4.12,NO,1699818781
438,amurrio,43.05,-3.0,292.94,82,57,3.72,ES,1699818782
439,mezhdurechenskiy,59.6,65.9333,271.29,96,25,1.93,RU,1699818782
440,mhamid,29.82,-5.72,297.46,24,5,3.21,MA,1699818782
441,kenai,60.5544,-151.2583,259.2,92,0,2.06,US,1699818503
442,east london,-33.0153,27.9116,289.42,71,1,5.42,ZA,1699818783
443,santo antonio do ica,-3.1022,-67.9397,306.32,55,81,0.14,BR,1699818783
444,sathupalli,17.2497,80.869,294.85,87,100,0.67,IN,1699818783
445,karapinar,37.716,33.5506,287.55,48,57,5.03,TR,1699818783
446,margate,51.3813,1.3862,282.76,89,100,2.24,GB,1699818432
447,baiyin,36.5583,104.2081,271.01,68,1,0.8,CN,1699818784
448,macau,22.2006,113.5461,294.04,78,40,9.26,MO,1699818784
449,vilhena,-12.7406,-60.1458,300.27,78,75,0.51,BR,1699818785
450,ketchikan,55.3422,-131.6461,279.41,70,0,3.09,US,1699818785
451,mata-utu,-13.2816,-176.1745,301.8,75,41,7.13,WF,1699818785
452,buka,40.8108,69.1986,281.25,52,4,3.22,UZ,1699818786
453,caleta de carquin,-11.0925,-77.6267,294.97,76,46,5.17,PE,1699818481
454,buon ma thuot,12.6667,108.05,294.19,93,29,1.92,VN,1699818786
455,sumbe,-11.2061,13.8437,298.63,90,99,3.34,AO,1699818626
456,bykovo,55.6361,38.0803,281.38,92,40,9.0,RU,1699818563
457,nizhneudinsk,54.9076,99.0276,262.68,90,56,1.47,RU,1699818787
458,viedma,-40.8135,-62.9967,290.45,14,3,7.1,AR,1699818788
459,plettenberg bay,-34.0527,23.3716,286.88,78,0,2.29,ZA,1699818513
460,buala,-8.145,159.5921,299.62,83,100,2.05,SB,1699818788
461,tangalle,6.024,80.7911,297.42,93,100,2.19,LK,1699818788
462,imbituba,-28.24,-48.6703,295.52,97,99,2.26,BR,1699818612
463,sukumo,32.9333,132.7333,284.13,62,72,6.03,JP,1699818789
464,isangel,-19.55,169.2667,295.72,72,100,7.94,VU,1699818789
465,newport,51.5877,-2.9984,285.45,91,100,3.76,GB,1699818278
466,weno,7.4515,151.8468,298.12,100,100,2.06,FM,1699818790
467,reserva,-24.6503,-50.8506,304.1,43,28,1.56,BR,1699818671
468,chonchi,-42.6128,-73.8092,285.44,52,90,0.71,CL,1699818791
469,nabire,-3.3667,135.4833,296.99,86,100,2.01,ID,1699818791
470,baie-comeau,49.2168,-68.1489,271.97,69,100,3.09,CA,1699818791
471,bonthe,7.5264,-12.505,299.51,86,59,3.2,SL,1699818792
472,sao joao da barra,-21.6403,-41.0511,307.2,81,54,5.48,BR,1699818792
473,yaren,-0.5472,166.916,301.68,80,97,11.26,NR,1699818793
474,mocimboa,-11.3167,40.35,298.84,87,20,2.35,MZ,1699818793
475,bo rai,12.5728,102.5371,297.64,92,100,2.09,TH,1699818793
476,youkounkoun,12.5333,-13.1333,301.96,31,12,0.38,GN,1699818794
477,broome,42.2506,-75.833,277.98,69,100,2.06,US,1699818794
478,napili-honokowai,20.9708,-156.6705,301.66,78,6,8.47,US,1699818794
479,gadzhiyevo,69.2551,33.3362,265.08,98,89,4.35,RU,1699818795
480,dalnegorsk,44.5604,135.5701,266.82,81,82,4.47,RU,1699818795
481,brokopondo,4.75,-55.1667,306.62,45,3,1.32,SR,1699818795
482,petropavlovsk-kamchatsky,53.0452,158.6483,270.07,74,75,12.52,RU,1699818796
483,dazkiri,37.9186,29.8606,285.95,72,100,2.31,TR,1699818796
484,kudymkar,59.0173,54.656,273.22,82,100,2.06,RU,1699818797
485,raceland,29.7274,-90.599,295.14,83,100,4.12,US,1699818797
486,minot,48.2325,-101.2963,285.27,40,0,9.26,US,1699818695
487,kuanda,56.3161,116.0806,255.57,93,49,0.56,RU,1699818798
488,kesinga,20.2,83.2333,293.71,72,35,0.75,IN,1699818798
489,holualoa,19.6228,-155.9522,299.57,77,40,3.6,US,1699818798
490,sisimiut,66.9395,-53.6735,265.24,83,90,4.22,GL,1699818798
491,magadan,59.5667,150.8,261.67,66,100,5.01,RU,1699818522
492,dwarka,22.2394,68.9678,299.62,41,100,4.03,IN,1699818799
493,dryden,49.7833,-92.7503,274.31,93,100,3.6,CA,1699818799
494,berezovyy,51.6667,135.7,262.22,70,22,1.6,RU,1699818419
495,poronaysk,49.2167,143.1167,264.12,85,50,3.17,RU,1699818799
496,kangding,30.0513,101.9603,277.62,81,45,1.63,CN,1699818800
497,toliara,-23.35,43.6667,296.93,78,0,0.47,MG,1699818800
498,dire dawa,9.5931,41.8661,294.42,76,40,0.95,ET,1699818800
499,lazaro cardenas,17.9583,-102.2,304.03,63,22,3.18,MX,1699818801
500,harper,4.375,-7.7169,299.38,87,56,3.31,LR,1699818801
501,kutoarjo,-7.7169,109.9128,297.92,89,76,1.26,ID,1699818801
502,black river,18.0264,-77.8487,304.18,63,43,3.72,JM,1699818801
503,dabhol,17.6,73.1667,298.49,67,44,2.45,IN,1699818802
504,emerald,-23.5333,148.1667,290.01,77,0,3.29,AU,1699818802
505,ust-tsilma,65.441,52.1498,267.78,96,96,1.19,RU,1699818313
506,severo-yeniseyskiy,60.3725,93.0408,269.03,98,100,0.89,RU,1699818581
507,wenling,28.3669,121.36,281.53,63,11,7.1,CN,1699818804
508,aban,56.67,96.06,266.29,84,100,2.02,RU,1699818804
509,petrolina,-9.3986,-40.5008,307.18,24,40,5.14,BR,1699818539
510,mariinsk,56.2139,87.7472,273.81,97,100,1.81,RU,1699818805
511,sungai raya,0.7,108.9,298.41,90,100,1.47,ID,1699818806
512,sangin,32.0728,64.8359,288.45,30,5,0.71,AF,1699818806
513,santa ana,33.7456,-117.8678,304.49,11,0,2.57,US,1699818777
514,las tablas,7.7667,-80.2833,298.81,92,100,5.2,PA,1699818807
515,frechen,50.9167,6.8167,280.27,85,75,1.03,DE,1699818807
516,namtsy,62.7161,129.6658,257.44,92,74,5.13,RU,1699818808
517,yerofey pavlovich,53.9667,121.9667,263.52,60,54,1.23,RU,1699818809
518,rio verde de mato grosso,-18.9181,-54.8442,312.49,18,90,4.33,BR,1699818809
519,shanwei,22.782,115.3475,292.64,70,100,4.42,CN,1699818809
520,maslyanino,54.3436,84.2111,275.6,99,100,4.62,RU,1699818810
521,ulanhot,46.0833,122.0833,267.23,59,0,4.35,CN,1699818810
522,roma,43.2128,-75.4557,278.12,58,0,1.54,US,1699818665
523,marquelia,16.5833,-98.8167,303.89,66,6,3.88,MX,1699818811
524,saynshand,44.8824,110.1163,264.04,65,4,2.82,MN,1699818811
525,grand falls-windsor,48.9332,-55.6649,272.32,77,32,0.89,CA,1699818619
526,letlhakeng,-24.0944,25.0298,300.92,32,56,1.3,BW,1699818663
527,qamdo,31.1667,97.2333,264.78,46,1,1.34,CN,1699818812
528,la paz,-16.5,-68.15,288.47,52,75,5.66,BO,1699818557
529,general pico,-35.6566,-63.7568,288.7,28,100,1.39,AR,1699818671
530,sanming,26.2486,117.6186,287.28,94,97,1.46,CN,1699818814
531,inirida,3.8653,-67.9239,300.73,84,99,1.87,CO,1699818814
532,traverse city,44.7631,-85.6206,285.19,39,75,7.2,US,1699818576
533,peniscola,40.3359,0.3613,292.97,61,96,1.71,ES,1699818511
534,howard springs,-12.497,131.047,300.1,82,84,1.45,AU,1699818431
535,veraval,20.9,70.3667,299.61,35,100,4.11,IN,1699818815
536,murghob,38.1702,73.9667,264.24,68,3,2.82,TJ,1699818815
537,cabo san lucas,22.8909,-109.9124,303.49,61,23,2.24,MX,1699818816
538,port hueneme,34.1478,-119.1951,304.57,23,0,4.12,US,1699818816
539,motueka,-41.1333,173.0167,288.91,60,100,1.3,NZ,1699818816
540,guarapari,-20.6667,-40.4975,301.98,78,27,5.18,BR,1699818816
541,wahpeton,46.2652,-96.6059,287.16,41,0,8.75,US,1699818817
542,frontera,26.9333,-101.45,286.89,90,100,1.04,MX,1699818817
543,sur,22.5667,59.5289,298.94,55,100,1.47,OM,1699818817
544,madison,34.7334,-86.5667,290.63,64,100,1.54,US,1699818791
545,motygino,58.1831,94.7592,263.03,93,100,0.45,RU,1699818818
546,benalla,-36.55,145.9833,282.21,78,75,2.21,AU,1699818818
547,lichinga,-13.3128,35.2406,295.2,78,75,3.6,MZ,1699818819
548,masterton,-40.9597,175.6575,286.97,68,100,3.93,NZ,1699818819
549,castanos,26.7833,-101.4167,286.32,93,100,1.77,MX,1699818819
550,lionel town,17.8101,-77.2406,307.09,63,22,6.43,JM,1699818820
551,luchegorsk,46.4764,134.2569,261.66,93,99,3.68,RU,1699818820
552,labrador city,52.9463,-66.9114,268.1,74,100,6.69,CA,1699818314
553,cape canaveral,28.4058,-80.6048,300.4,83,100,6.69,US,1699818821
554,cassia,-20.5831,-46.9219,309.01,20,78,1.9,BR,1699818821
555,gilgit,35.9221,74.3087,282.3,41,2,1.17,PK,1699818821
556,tanumah,27.1,44.1333,297.36,28,100,3.03,SA,1699818822
557,sijunjung,-0.6876,100.9537,296.43,97,100,0.28,ID,1699818822
558,arawa,-6.2132,155.5367,298.02,89,52,2.52,PG,1699818822
559,el abiodh sidi cheikh,32.893,0.5484,290.94,21,97,1.99,DZ,1699818822
560,konarka,19.9,86.1167,295.37,72,97,3.4,IN,1699818823
561,sayat,38.7839,63.8803,280.08,29,88,4.39,TM,1699818823
562,nagqu,31.5,92.0,261.48,46,0,1.33,CN,1699818823
563,zheleznogorsk-ilimskiy,56.5768,104.1217,260.02,93,100,1.34,RU,1699818823
564,gillette,44.2911,-105.5022,288.77,20,0,6.17,US,1699818824
565,castillos,-34.1667,-53.8333,291.84,73,100,3.33,UY,1699818824
566,murray,40.6669,-111.888,290.66,25,0,4.63,US,1699818824
567,bhadarwah,32.9833,75.7167,282.78,67,0,1.38,IN,1699818824
568,igarka,67.4667,86.5833,272.41,97,100,6.41,RU,1699818824
569,saint-paul,-21.0096,55.2707,294.21,78,21,0.53,RE,1699818825
570,ugoofaaru,5.6667,73.0,300.41,77,100,0.97,MV,1699818825
571,coyhaique,-45.5752,-72.0662,283.49,49,75,3.09,CL,1699818825
572,guatrache,-37.6678,-63.5302,293.03,13,24,5.06,AR,1699818825
573,igis,46.9453,9.5722,283.48,98,100,1.88,CH,1699818827
574,betio village,1.358,172.9211,300.17,82,100,3.73,KI,1699818827
575,brooks,50.5834,-111.8851,284.14,29,11,5.66,CA,1699818828
576,puerto baquerizo moreno,-0.9,-89.6,301.7,65,40,7.72,EC,1699818828
577,novaya igirma,57.1334,103.9112,260.04,97,100,1.07,RU,1699818828
578,jiuquan,39.7432,98.5174,270.97,41,0,1.13,CN,1699818829
579,samitah,16.596,42.9444,302.35,68,33,1.49,SA,1699818829
580,mahanoro,-19.9,48.8,295.75,77,100,1.69,MG,1699818829
581,dudinka,69.4058,86.1778,272.41,98,100,7.6,RU,1699818443
582,rio de loba,40.666,-7.8778,289.5,98,100,2.57,PT,1699818830
583,new norfolk,-42.7826,147.0587,283.87,78,16,1.68,AU,1699818830
584,mabaruma,8.2,-59.7833,301.79,72,98,3.12,GY,1699818830
585,brisas de zicatela,15.8369,-97.0419,304.44,51,0,4.63,MX,1699818588
586,urengoy,65.9667,78.3667,269.77,97,100,4.43,RU,1699818831
587,lauro de freitas,-12.8944,-38.3272,301.16,69,0,7.72,BR,1699818322
588,noumea,-22.2763,166.4572,296.48,99,99,5.26,NC,1699818612
589,valdivia,-39.8142,-73.2459,284.2,42,56,3.29,CL,1699818728
590,trairi,-3.2778,-39.2689,300.67,66,0,5.79,BR,1699818831
591,stephenville,32.2207,-98.2023,290.59,68,40,1.54,US,1699818832
592,qarauyl,48.9451,79.255,274.75,79,66,7.28,KZ,1699818832
593,pakur,24.6333,87.85,294.22,56,45,1.9,IN,1699818832
594,rexburg,43.826,-111.7897,285.37,36,0,0.0,US,1699818741
595,maragogi,-9.0122,-35.2225,299.35,66,2,4.44,BR,1699818498
596,zhuanghe,39.7008,122.9911,269.22,61,0,3.01,CN,1699818833
597,yugorsk,61.3133,63.3319,270.87,97,94,2.2,RU,1699818833
598,banda aceh,5.5577,95.3222,299.68,80,100,2.74,ID,1699818833
599,bronnitsy,55.4194,38.2708,281.47,93,40,9.0,RU,1699818833
600,luau,-10.7073,22.2247,292.3,91,97,2.12,AO,1699818834
601,sabha,27.0377,14.4283,295.32,25,0,2.38,LY,1699818834
602,guiuan,11.0333,125.7247,301.59,78,46,4.82,PH,1699818474
603,aginskoye,51.1,114.53,260.89,88,5,1.91,RU,1699818444
604,coahuayana de hidalgo,18.7,-103.6583,305.31,58,1,2.71,MX,1699818834
605,nantucket,41.2835,-70.0995,280.23,61,40,1.54,US,1699818705
606,lobito,-12.3481,13.5456,299.44,81,82,1.32,AO,1699818835
607,tommot,58.9564,126.2925,262.22,92,100,4.47,RU,1699818835
608,al bardiyah,31.7561,25.0865,294.63,78,5,2.68,LY,1699818835
609,pak phanang,8.3511,100.202,299.73,84,95,3.15,TH,1699818835
610,turpan,42.9333,89.1667,279.04,31,14,0.67,CN,1699818836
611,kemise,10.7167,39.8667,292.3,78,64,1.15,ET,1699818836
612,ebebiyin,2.1511,11.3353,294.54,98,99,0.96,GQ,1699818836
613,askoy,60.4092,5.226,276.34,75,40,0.51,NO,1699818836
614,al kharj,24.155,47.3346,298.47,45,82,3.7,SA,1699818837
615,wloclawek,52.6482,19.0678,279.09,85,100,3.86,PL,1699818837
616,ribeira brava,32.65,-17.0667,294.66,79,72,1.64,PT,1699818837
617,remire-montjoly,4.9167,-52.2667,301.48,75,45,4.19,GF,1699818837
618,selfoss,63.9331,-20.9971,276.51,70,100,6.93,IS,1699818837
